time_slice_type,time_slice,momentum_strength_quintile,bias20_quintile,signals,evaluable_signals,outcome_observation_rate,primary_success_rate,gross_average_return,net_average_return,gross_median_return,net_median_return,gross_win_rate,net_win_rate,gross_profit_factor,net_profit_factor,average_day1_close_return,average_day3_close_return,average_day5_close_return,average_day10_close_return,average_mfe_5d,average_mfe_10d,average_mae_5d,average_mae_10d,average_trade_mfe_abs_mae,aggregate_mfe_abs_mae,top1_removed_winners,top1_removed_gross_average_return,top1_removed_gross_profit_factor,top1_removed_net_profit_factor
YEAR,2024,4,3,5737,5720,0.9970367788042531,0.1951048951048951,-0.0036630185467408814,-0.009428432932863828,-0.019108328705851885,-0.024798580582105517,0.4020979020979021,0.381993006993007,0.8803547513585508,0.7222398237047201,-0.0033871545557465532,-0.0036437074049194967,-0.002661288475369449,-0.0018183854010773975,0.02580684047718961,0.04755385222779604,-0.03065056651837162,-0.04879217331379886,4.55821548718878,0.9746204974712078,23,-0.004411110398733633,0.8564991555276334,0.7015335307105526
YEAR,2024,4,4,9409,9376,0.9964927197364226,0.2127773037542662,-0.002153130505211309,-0.007927331886914635,-0.020302941080249937,-0.02599547159373263,0.40795648464163825,0.38619880546075086,0.9302273142412418,0.7679201185430845,-0.003442371385726932,-0.003256851338088776,-0.0014821064271075236,9.793313607760992e-06,0.026635197576253974,0.04984258424782645,-0.03032016268960747,-0.048624567725174886,4.392704173458042,1.0250494056736046,39,-0.002916084387575183,0.9058966824543218,0.746770773007248
YEAR,2024,4,5,6223,6185,0.993893620440302,0.24413904607922393,-0.005377920154242623,-0.01113335694282233,-0.044280442804428,-0.049806343124491725,0.3891673403395311,0.3778496362166532,0.8516511570609294,0.7188770878714327,-0.004307965493589226,-0.004270568315096635,-0.00503991601956877,-0.003797682705606819,0.030396116816261542,0.05655887263810442,-0.037642712280713794,-0.0600732527522877,4.483437880661472,0.9414984214576354,25,-0.006134518531371236,0.8314645347403562,0.7010962118114051
YEAR,2024,5,1,1038,1032,0.9942196531791907,0.4273255813953488,0.01693958426326804,0.011054236820002696,0.012485232450958783,0.006623390703742214,0.5222868217054264,0.5145348837209303,1.5344562205607701,1.3223346980082666,0.0025671354115996766,0.02105588586034366,0.0308793770621831,0.055150196550793104,0.06473517223072382,0.10926431860376318,-0.028176563925688965,-0.04463705077323919,6.9758720117779465,2.4478391092376857,6,0.015975199593806437,1.5010987796602033,1.292664194782613
YEAR,2024,5,2,1255,1247,0.9936254980079682,0.2846832397754611,-0.0006583967437344985,-0.006440654499446159,-0.02780638516992784,-0.033443247038632995,0.4161988773055333,0.404971932638332,0.9813770012990809,0.8329244658792258,-0.002556664006240621,0.0028546632716749125,0.007368646282729207,0.009412324782775934,0.041067341058873094,0.06817082852242276,-0.03509938676660511,-0.05503875350690862,4.962503136954737,1.238596882719478,6,-0.0015342203910107067,0.9568128030467608,0.8112489867331701
YEAR,2024,5,3,2221,2206,0.9932462854570013,0.23481414324569355,-0.006902397537970841,-0.012648838478034741,-0.037833441769681175,-0.04337909285461835,0.37488667271078874,0.35811423390752495,0.8088994852577693,0.6803081242101784,-0.003972249179815067,-0.0043144172702589915,-0.002757011584363548,-0.0018422351867351378,0.03157929085704064,0.05705558667171942,-0.03780032865378942,-0.05900556122016319,3.8991633522101625,0.9669526988961604,9,-0.007679449399490979,0.7882533635900849,0.662165610941054
YEAR,2024,5,4,5333,5321,0.9977498593662104,0.25540311971433943,-0.005349544663482701,-0.011104646810290298,-0.04999999999999993,-0.055475915109870835,0.3805675624882541,0.36684833677880097,0.8550867488327997,0.7245974918139099,-0.0024158648417943822,-0.002164189429718885,-0.0011907649161903833,0.0005910222971485545,0.034944343414531655,0.06261162116634948,-0.037329849616765186,-0.05941758062927436,4.62689135238644,1.0537558160942935,21,-0.006091002561012099,0.8356526616161208,0.7074743401829574
YEAR,2024,5,5,18069,17987,0.995461840721678,0.296603102240507,-0.005335481648057958,-0.011090994736165642,-0.05230769230769228,-0.05777867238489458,0.3744926891643965,0.3671540557068994,0.8697759088003372,0.7500436439632685,-0.005092598101113362,-0.0038873044675727265,-0.002555737902365851,0.0007298906727526203,0.04097642437971919,0.07481621391376855,-0.04653914882839194,-0.07195020865736834,4.79218915069377,1.0398331750509344,68,-0.006055556841459449,0.8527596555636413,0.7349147128051168
YEAR,2025,1,1,9991,9973,0.9981983785406866,0.21086934723754136,-0.0009416001593178851,-0.006723248240321097,-0.012953367875647714,-0.018670229505820927,0.4348741602326281,0.41181189210869346,0.9685089756033426,0.7965854619097072,-0.0018144144683689939,-0.001374860369790531,-0.0014144464749734594,0.0001553782254633923,0.029163714866433044,0.05097757357717364,-0.03337529567987846,-0.053948325268288,4.740814117717368,0.9449333843758699,44,-0.0017417718429664133,0.9420049105925036,0.7735195342423937
YEAR,2025,1,2,7883,7861,0.9972091843206901,0.13904083449942756,-0.0027280410250566517,-0.008499364350508281,-0.009852216748768461,-0.015591871301178856,0.42602722299961837,0.3939702327948098,0.8926641166492119,0.703516513331686,-0.003203269817055705,-0.0033885610813809467,-0.0038686146922063368,-0.004720737951955181,0.0186239115154865,0.03612728431584861,-0.02490479734652201,-0.043258825346277265,4.1607780944868855,0.8351425177789212,34,-0.003497843793786805,0.8629711584563077,0.6782166967656011
YEAR,2025,1,3,3865,3850,0.9961190168175937,0.11948051948051948,-0.0014804779535249964,-0.007259665386014857,-0.00588668457073549,-0.011641020487116346,0.427012987012987,0.38441558441558443,0.9322845315232126,0.7114008512476876,-0.0017824493375192291,-0.0017144048864435875,-0.0012308029646948954,-0.00021460886832064445,0.01800108416065355,0.03351402865506549,-0.020481945428538186,-0.03440033854989471,4.141474967209684,0.9742354310396188,17,-0.002252012968967089,0.8974501758793535,0.682316538220585
YEAR,2025,1,4,1328,1324,0.9969879518072289,0.11706948640483383,-0.003907765572254486,-0.00967290743891964,-0.013473537005163572,-0.01918283405375098,0.3995468277945619,0.3693353474320242,0.8356541443648051,0.6441894362353382,-0.0016715220715269974,-0.0008714477095884218,-0.0007684500518195417,-0.0005064266964184302,0.01914470346277234,0.034173301451701436,-0.02062802895454252,-0.03399092514082296,3.696625987839548,1.0053654412206463,6,-0.004682309379528052,0.8039721460177062,0.6176054749058127
YEAR,2025,1,5,98,97,0.9897959183673469,0.1958762886597938,-0.006025236850331929,-0.011776333718693428,-0.02527075812274371,-0.030912564144982373,0.32989690721649484,0.30927835051546393,0.8123184391143952,0.6711144556551332,-0.01090689519109762,-0.007239127335032567,-0.002078021950902427,0.013129127324549196,0.023657063026599028,0.04900456903817943,-0.03336281444131117,-0.043692275893287225,4.227686617341235,1.1215842625791983,1,-0.007869797979803585,0.7573889564401335,0.6238162467896056
YEAR,2025,2,1,6425,6403,0.9965758754863813,0.2192722161486803,-7.805791675938573e-05,-0.005864561439653077,-0.00877192982456143,-0.014514625821525082,0.4610338903638919,0.4405747305950336,0.9974225618502754,0.823766950514972,-0.001075846655307719,-0.000791241290173904,-0.0005170551265673141,0.006220535297009864,0.031743203038146456,0.054272680092021255,-0.03494926143966904,-0.053181979995041755,4.759924482204814,1.0205088283114165,30,-0.0009086665907877597,0.9701368047956626,0.7998934946093565
YEAR,2025,2,2,7283,7258,0.9965673486200741,0.14273904656930284,-0.0029085392283780312,-0.008679185767623263,-0.00968995887401175,-0.015420439652245998,0.4273904656930284,0.3943235050978231,0.8888024722371403,0.704776597255801,-0.0023840674401842555,-0.0019816869039685704,-0.0030562843849008545,-0.006280604970079743,0.021064943334227405,0.037989979667096975,-0.025383880130455727,-0.045694520800073746,4.230032577245815,0.831390263032054,32,-0.003699036066929249,0.8592041787530135,0.6794627513351646
YEAR,2025,2,3,6034,6007,0.9955253563142195,0.12884967537872483,-0.0006271039043711519,-0.006410640987247476,-0.004950495049504955,-0.010701410136292298,0.4498085566838688,0.40918927917429665,0.9725967336604994,0.7537413144573213,-0.0016842646541361864,-0.0023008359268651864,-0.00259293921349389,-0.0004953139448226213,0.018474965538906336,0.03526723679679032,-0.021912781452195475,-0.03682385135910932,3.9404661483961085,0.9577280891360667,28,-0.001451924512676355,0.936849355683024,0.7235348969738566
YEAR,2025,2,4,2995,2986,0.9969949916527546,0.14266577361018085,-0.0011290928170569127,-0.006909999277107661,-0.008565349767066521,-0.014311270145962871,0.4333556597454789,0.40354989953114534,0.9526740982131303,0.7446689209406153,-0.002586207170549133,-0.0014563897526406525,-0.00029663126587878335,0.0012628985033161532,0.020649158489572536,0.03781620582075886,-0.022611628898483754,-0.03644397711914163,4.271533299929289,1.0376530996364963,13,-0.0018833281761331578,0.921404014613547,0.7181926174597466
YEAR,2025,2,5,445,445,1.0,0.14382022471910114,-0.00895735703002904,-0.014692335385037265,-0.024752475247524774,-0.030393007398502585,0.36404494382022473,0.3438202247191011,0.7071500351375968,0.5696186714283568,-0.006244632746918678,-0.007277049367807725,-0.0029898737877590916,0.0011921551997453419,0.020460847482622224,0.04036110834623893,-0.030509072887309127,-0.04471218916395211,3.4940644931920044,0.9026869205227575,2,-0.009740312274730021,0.6829834852623261,0.5488535041270779
YEAR,2025,3,1,3906,3878,0.992831541218638,0.25683341928829295,0.0025434849050310297,-0.0032583252951552846,-0.00803329461866048,-0.0137733621035564,0.4708612686952037,0.4492006188757091,1.0818365739767049,0.9042176424990633,-0.0010671700856905492,0.001230756503051173,0.003440553313082297,0.010980695761355052,0.0379765402586741,0.06136911163636826,-0.038037153490221555,-0.05560302950880704,4.96835630738671,1.1037008626777776,19,0.0016796770138207142,1.0537787901744757,0.8795645826786148
YEAR,2025,3,2,5247,5226,0.9959977129788451,0.18503635667814772,-0.001523313863855138,-0.0073014352772107225,-0.011093530239099925,-0.01683013409526708,0.43742824339839265,0.4085342518178339,0.9469079285046146,0.7707425123098142,-0.0024497924460367146,-0.002219197729801655,-0.0021250176652541763,-0.0028301063931800135,0.025038054462508497,0.045117495898019194,-0.029086987914621925,-0.04974800531964072,4.8384012103378575,0.9069207018076485,23,-0.0023123142467588427,0.9197635784568148,0.7472287511390016
YEAR,2025,3,3,6697,6660,0.994475138121547,0.15735735735735737,-0.0009384137498953479,-0.006720216747604433,-0.007322452422825587,-0.013069904540749244,0.4397897897897898,0.404954954954955,0.9629109245468284,0.7639768741843458,-0.002162107795396762,-0.002313795697606603,-0.001558830217450731,-0.0004587139345667055,0.02139482791260015,0.04057346147983886,-0.024668121027745505,-0.04200703749136898,4.3675980711766975,0.9658729561249191,30,-0.0017440716350448171,0.9313792811789143,0.7370343845639736
YEAR,2025,3,4,5796,5761,0.9939613526570048,0.18173928137476134,0.0016561310243953557,-0.00414053106728057,-0.007675438596491224,-0.013420763088380885,0.44801249783023783,0.4185037319909738,1.0650878260704273,0.8550411630432605,-0.0019781903552962173,-0.0010453569378221358,0.00032049044363202325,0.004545906146009848,0.02432192750862774,0.0454904985058311,-0.024750874065214163,-0.03992740806158285,4.625538507078522,1.1393301171883712,26,0.0008520574530302172,1.0333356939360725,0.8278334820840434
YEAR,2025,3,5,1529,1527,0.9986919555264879,0.18925998690242304,-0.005510691849595874,-0.011265901145126394,-0.021126760563380254,-0.02680615979982914,0.38244924688932547,0.3608382449246889,0.820642115016429,0.6703248735489297,-0.00460068561116075,-0.0029532731676045368,-0.0020033402872270474,-0.0005221121040263162,0.0247269351050367,0.04544853972910034,-0.030189548101551524,-0.04573474617279818,3.643160660332329,0.9937420349373652,6,-0.006235383574174965,0.7978528144902466,0.6506193945627893
YEAR,2025,4,1,2404,2398,0.997504159733777,0.2902418682235196,0.004440529097251509,-0.001372485159936501,-0.005239777834517956,-0.01099165073103521,0.4791492910758966,0.4628857381150959,1.1392207125871001,0.9605235804687845,7.501958853239713e-05,0.004221912521543221,0.008783044530418989,0.015741395233853737,0.0445267186416051,0.07028559410973972,-0.03846290346680828,-0.05562192100184434,5.429373385361505,1.2636311879161664,12,0.0035638121027469884,1.1111745015771628,0.9357756297981763
YEAR,2025,4,2,3355,3345,0.9970193740685543,0.22361733931240657,-0.0012089455642592046,-0.00698882989305153,-0.014227642276422814,-0.019956808323777022,0.4337817638266069,0.41375186846038864,0.9612223076732702,0.7963625475681558,-0.002587961785648715,-0.0028827537270375526,-0.0037794366152392542,-0.003251906509183095,0.028507436792719505,0.051192816060168254,-0.03388683888684105,-0.05615249893123254,5.054148777337268,0.9116747613113677,15,-0.002005246244202611,0.9359688889914107,0.7743108493407745
YEAR,2025,4,3,4796,4786,0.9979149291075896,0.20768909318846637,-0.0010123421156167094,-0.0067932713548312425,-0.013943797068011299,-0.01966184896605458,0.431884663602173,0.40869201838696195,0.9662803498208435,0.7953434990113293,-0.0024495267507598706,-0.0018005727968895854,-0.0009599796161468369,2.0740212403925514e-05,0.02744703934404011,0.050368729049814306,-0.03051675825385775,-0.0507778882377065,4.831525874753766,0.9919421779421626,21,-0.001802619894412617,0.9402207962341985,0.7726748663089856
YEAR,2025,4,4,7668,7639,0.9962180490349505,0.20761879827202515,-0.0016930300166171633,-0.007469863237254236,-0.016728624535315983,-0.022431412421963927,0.41877209058777326,0.39547061133656236,0.9436425719647678,0.775604302924204,-0.0025318776832553686,-0.002027535222258963,-0.0009111742238281702,0.0028977074138029765,0.02654258364877648,0.050060438419788376,-0.0289938816219892,-0.04749928600524615,4.744427842052643,1.053919808694795,32,-0.002455132717906692,0.9186161207268668,0.7538788113361448
YEAR,2025,4,5,4959,4930,0.9941520467836257,0.23204868154158215,-0.0022485090918940645,-0.008022188154236344,-0.0228223692206192,-0.028494086874288956,0.3975659229208925,0.3754563894523327,0.9295536200309233,0.7725701301676738,-0.004257689731676134,-0.0027782002238818074,-0.0008902068602682296,0.004478270891884573,0.030226177306494215,0.05575032776409744,-0.03342170584086768,-0.05021950214620457,4.7693830807642215,1.110133023656645,20,-0.00299758144740229,0.9064659805086177,0.7524642351435907
YEAR,2025,5,1,1031,1029,0.9980601357904947,0.32653061224489793,0.0017073836434483495,-0.004090425325234855,-0.013924050632911356,-0.01962332847868378,0.4616132167152575,0.4480077745383868,1.046087983632165,0.8976724132385767,-0.000435229519046684,0.003441328494383428,0.009365124834869957,0.026051526667806215,0.05151953231405828,0.0867782425180622,-0.048014098621221864,-0.06311881344396468,5.2180418085463405,1.3748395729127856,5,0.0008313781863076609,1.0223326262884518,0.8764874956470673
YEAR,2025,5,2,1208,1203,0.9958609271523179,0.25270157938487114,0.0012487504858510953,-0.004545342955217231,-0.012396694214875992,-0.018106369942858108,0.44222776392352453,0.41562759767248547,1.0389516190861459,0.8707223444648623,-0.0018923896943950694,-0.0012086175585734448,-0.00197630800037125,0.0016595784727568316,0.036120552865194944,0.0607528022961829,-0.03900413346309708,-0.06047581186973805,5.077555464133723,1.004580185331641,6,0.0003313361046634307,1.0102836462678577,0.8455528529375784
YEAR,2025,5,3,1864,1857,0.996244635193133,0.23317178244480344,-0.005866680958910004,-0.011619597452894608,-0.03442028985507262,-0.04003646165029103,0.3925686591276252,0.3753365643511039,0.8346499437853497,0.7008161782289818,-0.0037302654821094305,-0.006164770017472519,-0.008332953881110192,-0.006684201283840311,0.030558063410623736,0.055636663397240854,-0.04243073115959585,-0.0662571555165707,4.650529683862951,0.8397079977773314,8,-0.006680923587709027,0.8125120382199891,0.6813514742295841
YEAR,2025,5,4,4524,4509,0.996684350132626,0.2410734087380794,-0.005201721594194918,-0.010957915920481768,-0.039906103286385,-0.04545771155274519,0.3925482368596141,0.3794632956309603,0.8544148196643732,0.7195262508105201,-0.002287603582365972,-0.0030861503232042053,-0.003928394705743974,-0.0024083006907124017,0.03242137766126058,0.058931538253841426,-0.0372939433316001,-0.06136964484126923,4.626873739865204,0.9602717826747427,18,-0.005948032978442753,0.834191705551428,0.701729827986402
YEAR,2025,5,5,14551,14510,0.997182324238884,0.29421088904203996,-0.0023401118650301237,-0.008112892207859148,-0.05067567567567566,-0.056155280466713364,0.38986905582356995,0.3800827015851137,0.9380630687465569,0.8026800518600565,-0.0038182286103567993,-0.0017704305173768006,0.00038542244767775984,0.00814277288121195,0.03937019563514163,0.07296654808558432,-0.04101235309782135,-0.06456287951989567,5.057457053870533,1.1301625427518143,57,-0.003075425274500618,0.9189209157936145,0.785743988428822
